/name,/id,/keyword,/posts/origLang,/posts/id,/posts/message,/posts/comments/comments,/posts/comments/origLang,/posts/comments/id,/posts/comments/message,/posts/comments/likes
"Humira","1007629619282838","Humira","en","1007629619282838_1015927558453044","Please see. HUMIRA DID TO ME SIDE EFFECTS on YouTube and leave a message and prayers",,"en","1015927558453044_1082236931822106","What's on my mind. well, I've lost everything because of HUMIRA so facebook friends and people I hardly know now I have to do this. LOVE THE NEW COMMERCIAL, FOR ANOTHER TNF BLOCKER.\nPLEASE LOOK AT ME, DUDE IS WEARING SWEATS AND HIS BUDDIES ARE ALL IN SHORTS AND SHORT SLEEVE SHIRTS GOING TO PLAY RACQUETBALL OR TENNIS. THEN THERE A GIRL DOING YOGA AND SHE IS ALL WRAPPED UP WITH CLOTHES AND SAYS LOOK AT ME. \nPLEASE JUST LOOK AT ME. !!!!!!!!!!!!!!!!!!!!!!!!!!!! THEN LATER THEY ARE SHOWING SIGNS OF LITTLE SPOTS, AND SAY LOOK AT ME !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! BIG SMILES ON THEIR FACE AND NOW THEY HAVE FRIENDS. SUCH BULLSHIT. I NEVER HAD ANY OF THESE THINGS HAPPENING TO BE BEFORE TAKING HUMIRA. NEVER.,\ni was better than healthy, I worked out all the time watched what I ate, had ton's of friends, did loots to things. I had a great life. Then I WAS TALKED INTO TAKING HUMIRA at a desperate time I was going through. Just cause insurance and not much know about a skin disease i had. i could walk around and wear shorts, oh and even walk. HUMIRA HAS RUINED MY LIFE. i HAVE NO LIFE ANY MORE. i BECAME SO SICK TAKING IT THAT I FILED FOR DISABILITY, i WAS GIVEN TOTAL DISABILITY FROM MY MEDICAL RECORDS AND MY DOCTOR WRITING A LETTER THAT IF ANYONE DESERVES DISABILITY HE DOES. 3 1/2 WEEKS LATER IT GET FULL DISABILITY. THANK GOD. i COULDN'T MOVE PEOPLE HAD TO TAKE ME TO THE BATHROOM , BATH ME, AND THE PAIN FOR ME TO JUST STRETCH OUT WAS BREATHTAKING. HUMIRA OWES ME BIG TIME. i HAD TO MOVE TO HAVE SOMEONE TAKE CARE OF ME. MY MEDICAL BILLS SINCE I'VE BEEN HERE HAVE BEEN OVER 20,000.00 A MONTH. i HAVE BEEN ON MEDICAID. DIDN'T WANT TO, BUT i' VE PAID INTO IT. THEN i GOT AFTER 3 YEARS FULL MEDICARE, THEY PAY 80% AND i HAVE TO HAVE A SECONDARY, THAT'S HUMANA. i HAVE TO STILL FOR THE LAST 4 YEARS HAVE HAD TO GO TO SPECIALIST DOCTORS AT LEAST 4 TO 8 A MONTH. NOW i HAVE TO PAY, CANCELLING APPOINTS BECAUSE i CAN'T AFFORD TO SEE THEM.\nHUMIRA SHOULD BE HELPING ME. THEY ARE NOT. ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !\nI THOUGHT I WOULD NEVER HAVE TO ASK FOR HELP, I DO KNOW AND PEOPLE THAT KNEW ME WOULD TELL YOU I HAVE HELPED TONS OF PEOPLE.\ni DON'T KNOW HOW TO DO THIS SO HERE IT GOES. I NEED HELP. MY VIDEO HAS HAD ALMOST 8,000 HITS SO FAR. IF EVERYONE WHO WATCHED IT GAVE ME ONE DOLLAR, IT WOULD BE A LOT TO HELP ME. i'M CRYING WHILE I WRITING THIS CAUSE I DON'T KNOW WHAT TO DO ANYMORE.\n\nHERE IS WHAT I WOULD WANT YOU TO DO IF YOU CAN, PLEASE WATCH MY VIDEO AGAIN AND LEAVE A COMMENT THAT HUMIRA SHOULD PAY. AND LEAVE A COMMENT ABOUT WHAT YOU THINK ABOUT IT. I'M TOO SICK TO WRITE A BOOK YET. i'M FINDING OUT MORE THINGS WRONG WITH ME, AND A LOT OF UNKNOWN, DOCTORS ARE, THEY DON'T KNOW. IF YOU GO TO A BIG CHURCH AND CAN ASK FOR PRAYERS FOR ME AND MY TWO KIDS, MAYBE HEAD UP GETTING A COLLECTION TOGETHER, i WATCH THEM COMMERCIALS ON TV FOR THE ANIMALS AND KIDS IN AFRICA STARVING AND I HAVE DONATED MANY TIME TO THEM. BUT NOW IT'S ME. iF i'VE EVER HELPED YOU AND YOU KNOW WHO YOU ARE IT'S MY TURN. i NEED YOU NOW. JUST PLEASE GIVE WHAT YOU CAN.\nvideo is\nHUMIRA DID TO ME SIDE EFFECTS ON YOUTUBE\nTHEN IF YOU CAN, PLEASE , i HAVE TO ASK FOR HELP,. AS MUCH AS I HATE TO. ANYTHING WILL HELP ME AT THIS TIME. THANK YOU EVERYONE WHO WATCHES AND TELLS OTHERS TO WATCH, SHIT EVEN A PENNY, IS GOING TO HELP. I WILL HAVE TO CANCEL 2 APPOINTMENTS THIS MONTH THAT i'VE BEEN WAITING 6 MONTHS TO SEE THEM. GOD BLESS EVERYONE.",
"Humira","1007629619282838","Humira","","1007629619282838_1015926925119774",,,,,,
"Humira","1007629619282838","Humira","","1007629619282838_1007760652603068",,,,,,
"Humira","1007629619282838","Humira","en","1007629619282838_1007634272615706","humira did to me side effects.  on YouTube",,,,,
"Humira","1007629619282838","Humira","","1007629619282838_1007632969282503",,,"en","1007632969282503_1010663105646156","What is \"it\"?",
"Humira","1007629619282838","Humira","","1007629619282838_1007632969282503",,,"en","1007632969282503_1010976898948110","This happened 5 weeks after stopping HUMIRA",
"Humira","1007629619282838","Humira","","1007629619282838_1007632969282503",,,"en","1007632969282503_1082242001821599","to the day,  still happening,  now I've got diabetes, having trouble with my lymphnodes now. I also posted this if you can spread the word..........What's on my mind. well, I've lost everything because of HUMIRA so facebook friends and people I hardly know now I have to do this. LOVE THE NEW COMMERCIAL, FOR ANOTHER TNF BLOCKER.\nPLEASE LOOK AT ME, DUDE IS WEARING SWEATS AND HIS BUDDIES ARE ALL IN SHORTS AND SHORT SLEEVE SHIRTS GOING TO PLAY RACQUETBALL OR TENNIS. THEN THERE A GIRL DOING YOGA AND SHE IS ALL WRAPPED UP WITH CLOTHES AND SAYS LOOK AT ME. \nPLEASE JUST LOOK AT ME. !!!!!!!!!!!!!!!!!!!!!!!!!!!! THEN LATER THEY ARE SHOWING SIGNS OF LITTLE SPOTS, AND SAY LOOK AT ME !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! BIG SMILES ON THEIR FACE AND NOW THEY HAVE FRIENDS. SUCH BULLSHIT. I NEVER HAD ANY OF THESE THINGS HAPPENING TO BE BEFORE TAKING HUMIRA. NEVER.,\ni was better than healthy, I worked out all the time watched what I ate, had ton's of friends, did loots to things. I had a great life. Then I WAS TALKED INTO TAKING HUMIRA at a desperate time I was going through. Just cause insurance and not much know about a skin disease i had. i could walk around and wear shorts, oh and even walk. HUMIRA HAS RUINED MY LIFE. i HAVE NO LIFE ANY MORE. i BECAME SO SICK TAKING IT THAT I FILED FOR DISABILITY, i WAS GIVEN TOTAL DISABILITY FROM MY MEDICAL RECORDS AND MY DOCTOR WRITING A LETTER THAT IF ANYONE DESERVES DISABILITY HE DOES. 3 1/2 WEEKS LATER IT GET FULL DISABILITY. THANK GOD. i COULDN'T MOVE PEOPLE HAD TO TAKE ME TO THE BATHROOM , BATH ME, AND THE PAIN FOR ME TO JUST STRETCH OUT WAS BREATHTAKING. HUMIRA OWES ME BIG TIME. i HAD TO MOVE TO HAVE SOMEONE TAKE CARE OF ME. MY MEDICAL BILLS SINCE I'VE BEEN HERE HAVE BEEN OVER 20,000.00 A MONTH. i HAVE BEEN ON MEDICAID. DIDN'T WANT TO, BUT i' VE PAID INTO IT. THEN i GOT AFTER 3 YEARS FULL MEDICARE, THEY PAY 80% AND i HAVE TO HAVE A SECONDARY, THAT'S HUMANA. i HAVE TO STILL FOR THE LAST 4 YEARS HAVE HAD TO GO TO SPECIALIST DOCTORS AT LEAST 4 TO 8 A MONTH. NOW i HAVE TO PAY, CANCELLING APPOINTS BECAUSE i CAN'T AFFORD TO SEE THEM.\nHUMIRA SHOULD BE HELPING ME. THEY ARE NOT. ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !\nI THOUGHT I WOULD NEVER HAVE TO ASK FOR HELP, I DO KNOW AND PEOPLE THAT KNEW ME WOULD TELL YOU I HAVE HELPED TONS OF PEOPLE.\ni DON'T KNOW HOW TO DO THIS SO HERE IT GOES. I NEED HELP. MY VIDEO HAS HAD ALMOST 8,000 HITS SO FAR. IF EVERYONE WHO WATCHED IT GAVE ME ONE DOLLAR, IT WOULD BE A LOT TO HELP ME. i'M CRYING WHILE I WRITING THIS CAUSE I DON'T KNOW WHAT TO DO ANYMORE.\n\nHERE IS WHAT I WOULD WANT YOU TO DO IF YOU CAN, PLEASE WATCH MY VIDEO AGAIN AND LEAVE A COMMENT THAT HUMIRA SHOULD PAY. AND LEAVE A COMMENT ABOUT WHAT YOU THINK ABOUT IT. I'M TOO SICK TO WRITE A BOOK YET. i'M FINDING OUT MORE THINGS WRONG WITH ME, AND A LOT OF UNKNOWN, DOCTORS ARE, THEY DON'T KNOW. IF YOU GO TO A BIG CHURCH AND CAN ASK FOR PRAYERS FOR ME AND MY TWO KIDS, MAYBE HEAD UP GETTING A COLLECTION TOGETHER, i WATCH THEM COMMERCIALS ON TV FOR THE ANIMALS AND KIDS IN AFRICA STARVING AND I HAVE DONATED MANY TIME TO THEM. BUT NOW IT'S ME. iF i'VE EVER HELPED YOU AND YOU KNOW WHO YOU ARE IT'S MY TURN. i NEED YOU NOW. JUST PLEASE GIVE WHAT YOU CAN.\nvideo is\nHUMIRA DID TO ME SIDE EFFECTS ON YOUTUBE\nTHEN IF YOU CAN, PLEASE , i HAVE TO ASK FOR HELP,. AS MUCH AS I HATE TO. ANYTHING WILL HELP ME AT THIS TIME. THANK YOU EVERYONE WHO WATCHES AND TELLS OTHERS TO WATCH, SHIT EVEN A PENNY, IS GOING TO HELP. I WILL HAVE TO CANCEL 2 APPOINTMENTS THIS MONTH THAT i'VE BEEN WAITING 6 MONTHS TO SEE THEM. GOD BLESS EVERYONE.",
"Humira","1007629619282838","Humira","","1007629619282838_1007632969282503",,,"en","1007632969282503_1088444457868020","All my fingernails and toenails write it off when they tried to grow back if I was to put her on something they would just rip off Humira was me at least a million for that wouldn't you agree?",
"Humira","1007629619282838","Humira","","1007629619282838_1007632872615846",,,,,,
"Humira","1007629619282838","Humira","","1007629619282838_1007632639282536",,,,,,
"Humira","1007629619282838","Humira","","1007629619282838_1007632585949208",,,,,,
"Humira phamacy","1051584951530636","Humira","en","1051584951530636_1193873600635103","It does not \"cure\"",,"en","1193873600635103_1198481750174288","what makes you say so gummy pettys",
"Humira phamacy","1051584951530636","Humira","en","1051584951530636_1193873600635103","It does not \"cure\"",,"en","1193873600635103_1198482133507583","It doesn't cure it lowers the inflammation so that things are better",
"Humira phamacy","1051584951530636","Humira","en","1051584951530636_1193873600635103","It does not \"cure\"",,"en","1193873600635103_1198482546840875","I'm on humira now and it is Not working so it is not \"curing\" because crohns is still there even tho you are on the medication. If it cured people would not still have issues",
"Humira phamacy","1051584951530636","Humira","en","1051584951530636_1051752001513931","HUMIRA is a prescription medicine used:\n•To reduce the signs and symptoms of: ◦Moderate to severe rheumatoid arthritis (RA) in adults. HUMIRA can be used alone, with methotrexate, or with certain other medicines. HUMIRA may prevent further damage to your bones and joints and may help your ability to perform daily activities.\n◦Moderate to severe polyarticular juvenile idiopathic arthritis (JIA) in children 2 years of age and older. HUMIRA can be used alone, with methotrexate, or with certain other medicines.\n◦Psoriatic arthritis (PsA) in adults. HUMIRA can be used alone or with certain other medicines. HUMIRA may prevent further damage to your bones and joints and may help your ability to perform daily activities.\n◦Ankylosing spondylitis (AS) in adults.\n◦Moderate to severe Crohn's disease (CD) and to achieve and maintain clinical remission in adults who have not responded well to conventional treatments. HUMIRA is also used to reduce signs and symptoms and to achieve clinical remission in these adults who have lost response to or are unable to tolerate infliximab.\n◦Moderate to severe Crohn's disease (CD) and to achieve and maintain clinical remission in children 6 years of age and older when certain other treatments have not worked well enough.\n\n•In adults, to help get moderate to severe ulcerative colitis (UC) under control (induce remission) and keep it under control (sustain remission) when certain other medicines have not worked well enough. It is not known if HUMIRA is effective in people who stopped responding to or could not tolerate anti-TNF medicines.\n•To treat moderate to severe chronic plaque psoriasis (Ps) in adults who are ready for systemic therapy or phototherapy, and are under the care of a doctor who will decide if other systemic therapies are less appropriate.",,,,,
"Humira phamacy","1051584951530636","Humira","","1051584951530636_1051589491530182",,,"nl","1051589491530182_1290017961020666","Helo",
"Humira's Ride","121631671260561","Humira",,,,,,,,
"Emei Humirante Tamandare","1476554162619256","Humira",,,,,,,,
"Humira Standı, Abant","1387600074786822","Humira",,,,,,,,
"Humirang Junkshop","860149974028093","Humira",,,,,,,,
"Humirang Brothers Home Sweet Home","681604478619093","Humira",,,,,,,,
"Humira House","621506461202935","Humira",,,,,,,,
"Humira News","519357981488289","Humira",,,,,,,,
"Humira","502765166566989","Humira",,,,,,,,
"Casa Ferrari Humira Village","367859943230081","Humira",,,,,,,,
"Humira Day","262508417186081","Humira",,,,,,,,
"Humiras!","205468492807175","Humira",,,,,,,,
"Humira's Babyshower!","169828379748839","Humira",,,,,,,,
"Humira I-Pic","161547390653440","Humira",,,,,,,,
"Hemma Med Humira","146530335471003","Humira",,,,,,,,
"Preston Muslim Girls School Khalids and Humiras Walima","119726614780139","Humira",,,,,,,,
"Humirah Syed","212224699161176","Humira",,,,,,,,
"Humirah Islamic Secondred School 42 Bai Buech Road Shall New Road Kissy Freetown Sierraleone","792090630869122","Humira",,,,,,,,
"Dr.humiras EDS.","170021593146579","Humira",,,,,,,,
"HG_Dolly","1633441703647599","Humira","ur","1633441703647599_1793495294308905","۔۔۔۔مولا کن پہ بات رکی ھے\n\nکن فرما کہ______ بات بنے\n#D_D",,,,,
"HG_Dolly","1633441703647599","Humira","","1633441703647599_1793493640975737",,,,,,
"HG_Dolly","1633441703647599","Humira","","1633441703647599_1793492777642490",,,,,,
"HG_Dolly","1633441703647599","Humira","","1633441703647599_1793491684309266",,,,,,
"HG_Dolly","1633441703647599","Humira","","1633441703647599_1785731905085244",,,"af","1785731905085244_1792499184408516","Awesome",
"HG_Dolly","1633441703647599","Humira","","1633441703647599_1785731295085305",,,"en","1785731295085305_1792499227741845","Simply gorgeous",
"HG_Dolly","1633441703647599","Humira","so","1633441703647599_1776189969372771","#ahhhhh❤",,"lv","1776189969372771_1776490252676076","Zbrdast",
"HG_Dolly","1633441703647599","Humira","tr","1633441703647599_1776188916039543","#luvly birds",,,,,
"HG_Dolly","1633441703647599","Humira","en","1633441703647599_1776187969372971","#artistic face",,,,,
"HG_Dolly","1633441703647599","Humira","","1633441703647599_1773129573012144",,,,,,
"HG_Dolly","1633441703647599","Humira","","1633441703647599_1773128409678927",,,"pl","1773128409678927_1773546786303756","Nyc",
"HG_Dolly","1633441703647599","Humira","","1633441703647599_1773127936345641",,,,,,
"HG_Dolly","1633441703647599","Humira","en","1633441703647599_1773127859678982","#carving\n#work....",,,,,
"HG_Dolly","1633441703647599","Humira","","1633441703647599_1773125859679182",,,"lv","1773125859679182_1773467019645066","zbrdast",
"HG_Dolly","1633441703647599","Humira","","1633441703647599_1773125596345875",,,,,,
"HG_Dolly","1633441703647599","Humira","","1633441703647599_1773125326345902",,,,,,
"HG_Dolly","1633441703647599","Humira","af","1633441703647599_1766095317048903","#work",,"hu","1766095317048903_1766104407047994","lovely",
"HG_Dolly","1633441703647599","Humira","af","1633441703647599_1766095317048903","#work",,"fr","1766095317048903_1769070210084747","Beautiful",
"HG_Dolly","1633441703647599","Humira","af","1633441703647599_1766095317048903","#work",,"hu","1766095317048903_1769531110038657","nys",
"HG_Dolly","1633441703647599","Humira","","1633441703647599_1764844627173972",,,"it","1764844627173972_1764906310501137","impressive",
"HG_Dolly","1633441703647599","Humira","","1633441703647599_1764844627173972",,,"nl","1764844627173972_1776817155976719","Hi",
"HG_Dolly","1633441703647599","Humira","","1633441703647599_1764826643842437",,,"so","1764826643842437_1764906403834461","ma sha Allah",
"HG_Dolly","1633441703647599","Humira","","1633441703647599_1764826423842459",,,"lv","1764826423842459_1764906640501104","zabardast",
"HG_Dolly","1633441703647599","Humira","","1633441703647599_1764826423842459",,,"af","1764826423842459_1774182306240204","nive work",
"HG_Dolly","1633441703647599","Humira","","1633441703647599_1764825750509193",,,"ro","1764825750509193_1764906703834431","great",
"HG_Dolly","1633441703647599","Humira","","1633441703647599_1764825213842580",,,"tl","1764825213842580_1764906830501085","stay happy",
"HG_Dolly","1633441703647599","Humira","","1633441703647599_1764818540509914",,,"ro","1764818540509914_1764906980501070","cute",
"HG_Dolly","1633441703647599","Humira","","1633441703647599_1731900340468401",,,"fr","1731900340468401_1764907060501062","cause sadness",
"HG_Dolly","1633441703647599","Humira","nl","1633441703647599_1729589287366173","Hey",,"sw","1729589287366173_1764907117167723","hi",
"HG_Dolly","1633441703647599","Humira","","1633441703647599_1726493151009120",,,"so","1726493151009120_1764907177167717","wao wao \nwaooooooooooooooo umda baba",
"HG_Dolly","1633441703647599","Humira","","1633441703647599_1726492777675824",,,"tl","1726492777675824_1764907303834371","kaya bat hay",
"HG_Dolly","1633441703647599","Humira","","1633441703647599_1726492207675881",,,"hu","1726492207675881_1764820180509750","Lovely",
"HG_Dolly","1633441703647599","Humira","","1633441703647599_1726492207675881",,,"en","1726492207675881_1764907480501020","really it is lovely \nnice work",
"HG_Dolly","1633441703647599","Humira","","1633441703647599_1726491831009252",,,"en","1726491831009252_1764907707167664","simply nice",
"HG_Dolly","1633441703647599","Humira","","1633441703647599_1722996711358764",,,"af","1722996711358764_1790328461292255","So sweet.",
"HG_Dolly","1633441703647599","Humira","","1633441703647599_1722993048025797",,,"tl","1722993048025797_1764907830500985","great baba",
"HG_Dolly","1633441703647599","Humira","","1633441703647599_1722992408025861",,,"sw","1722992408025861_1764907990500969","uff zalim",
"HG_Dolly","1633441703647599","Humira","","1633441703647599_1722992244692544",,,"af","1722992244692544_1764908037167631","keep working u r good \nreally good",
"HG_Dolly","1633441703647599","Humira","ur","1633441703647599_1711688792489556","زندگی۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔ تھوڑا مسکرا \nاک تصویر لینی ہے تیرے ساتھ",,"hu","1711688792489556_1725541331104302","Lovely",
"HG_Dolly","1633441703647599","Humira","ur","1633441703647599_1711688792489556","زندگی۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔ تھوڑا مسکرا \nاک تصویر لینی ہے تیرے ساتھ",,"so","1711688792489556_1764908190500949","zindagi hamesha waha muskarati hay \njaha apke aansoo bus say bahar hoo jatay hay",
"HG_Dolly","1633441703647599","Humira","","1633441703647599_1710034842654951",,,"vi","1710034842654951_1725541354437633","Bht khob",
"HG_Dolly","1633441703647599","Humira","en","1633441703647599_1710032075988561","October ____💜💛",,"en","1710032075988561_1764911397167295","have no words 4 this",
"HG_Dolly","1633441703647599","Humira","fi","1633441703647599_1710030892655346","My_____luv💜💛",,"hu","1710030892655346_1764911980500570","nys",
"HG_Dolly","1633441703647599","Humira","nl","1633441703647599_1710030759322026","1857.gems stone's",,"so","1710030759322026_1764912037167231","wah wah \nkaya bat hay",
"HG_Dolly","1633441703647599","Humira","nl","1633441703647599_1710030235988745","Cuteeeeeeeee",,"nl","1710030235988745_1725541471104288","Cutieeeees",
"HG_Dolly","1633441703647599","Humira","nl","1633441703647599_1710030235988745","Cuteeeeeeeee",,"","1710030235988745_1725541584437610","",
"HG_Dolly","1633441703647599","Humira","nl","1633441703647599_1710030235988745","Cuteeeeeeeee",,"en","1710030235988745_1764912083833893","really they r",
"HG_Dolly","1633441703647599","Humira","","1633441703647599_1710029765988792",,,"so","1710029765988792_1764912307167204","good",
"HG_Dolly","1633441703647599","Humira","","1633441703647599_1710028819322220",,,"so","1710028819322220_1764912340500534","kamal baba",
"HG_Dolly","1633441703647599","Humira","de","1633441703647599_1710028099322292","B/W",,"so","1710028099322292_1764912443833857","ahaaaaan \nsound genius",
"HG_Dolly","1633441703647599","Humira","es","1633441703647599_1710026842655751","Prepare. ..canvas",,"en","1710026842655751_1764913210500447","simply best",
"HG_Dolly","1633441703647599","Humira","","1633441703647599_1710026105989158",,,"so","1710026105989158_1764913443833757","aap jo b hoo bhae \nkamal hay kamal",
"HG_Dolly","1633441703647599","Humira","en","1633441703647599_1710025805989188","Woman on park bench, NY 1957 by Yale Joel",,"sw","1710025805989188_1764913460500422","wao",
"HG_Dolly","1633441703647599","Humira","fr","1633441703647599_1710024875989281","Islamic ____details",,"sw","1710024875989281_1764913810500387","kaya kehnay",
"HG_Dolly","1633441703647599","Humira","","1633441703647599_1710023952656040",,,"so","1710023952656040_1764913943833707","kaya aankh hay \nammuch impress",
"HG_Dolly","1633441703647599","Humira","","1633441703647599_1710022379322864",,,"so","1710022379322864_1764914280500340","hah wah jee",
"HG_Dolly","1633441703647599","Humira","","1633441703647599_1698763843782051",,,"en","1698763843782051_1764914320500336","salute to ur thoughts",
"HG_Dolly","1633441703647599","Humira","","1633441703647599_1698763490448753",,,"so","1698763490448753_1764914390500329","amazing ,just \nwaoooooooooooooooo",
"HG_Dolly","1633441703647599","Humira","","1633441703647599_1698762430448859",,,"en","1698762430448859_1764914860500282","uffff \nu make me crazy by ur collection",
"HG_Dolly","1633441703647599","Humira","","1633441703647599_1698762047115564",,,"en","1698762047115564_1764915057166929","wish \nthis page never end ever",
"HG_Dolly","1633441703647599","Humira","","1633441703647599_1698761850448917",,,"en","1698761850448917_1764915200500248","one more wish about to b \nu become male \ni would have words",
"HG_Dolly","1633441703647599","Humira","","1633441703647599_1698761783782257",,,"so","1698761783782257_1764916107166824","kamal zehan hay",
"HG_Dolly","1633441703647599","Humira","","1633441703647599_1698761677115601",,,"tl","1698761677115601_1764916470500121","super say b opar baba",
"HG_Dolly","1633441703647599","Humira","","1633441703647599_1698761610448941",,,"en","1698761610448941_1764916737166761","trembling heart",
"HG_Dolly","1633441703647599","Humira","","1633441703647599_1698761273782308",,,"de","1698761273782308_1764917260500042","uffff uffff \nzabrdast saien",
"HG_Dolly","1633441703647599","Humira","","1633441703647599_1695662114092224",,,"pl","1695662114092224_1764917410500027","nice nice",
"HG_Dolly","1633441703647599","Humira","","1633441703647599_1695657377426031",,,"tl","1695657377426031_1764917960499972","cha jay ga vo banda jis nay apka page copy kar liya",
"HG_Dolly","1633441703647599","Humira","","1633441703647599_1695656504092785",,,"cs","1695656504092785_1764918460499922","osm",
"HG_Dolly","1633441703647599","Humira","","1633441703647599_1695655774092858",,,"sw","1695655774092858_1764918733833228","nice baba nice kitni tareef karoon\nwao",
"HG_Dolly","1633441703647599","Humira","","1633441703647599_1695655234092912",,,"ro","1695655234092912_1764918787166556","great",
"HG_Dolly","1633441703647599","Humira","","1633441703647599_1695653644093071",,,,,,
"HG_Dolly","1633441703647599","Humira","","1633441703647599_1695653294093106",,,"so","1695653294093106_1764918853833216","allahhhhhhhhhh wah",
"HG_Dolly","1633441703647599","Humira","","1633441703647599_1695650407426728",,,"lv","1695650407426728_1764919057166529","zabardast",
"HG_Dolly","1633441703647599","Humira","","1633441703647599_1695647807426988",,,"tr","1695647807426988_1764919170499851","zabardast baba",
"HG_Dolly","1633441703647599","Humira","","1633441703647599_1695647807426988",,,"tl","1695647807426988_1764919220499846","kaya hi bat hay",
"HG_Dolly","1633441703647599","Humira","","1633441703647599_1695647770760325",,,"en","1695647770760325_1764919480499820","none of equal of ur mind",
"HG_Dolly","1633441703647599","Humira","","1633441703647599_1695645077427261",,,"nl","1695645077427261_1764919670499801","whole world u keep here",
"HG_Dolly","1633441703647599","Humira","","1633441703647599_1695644384093997",,,"it","1695644384093997_1764919723833129","impressive",
"HG_Dolly","1633441703647599","Humira","","1633441703647599_1695642810760821",,,,,,
"HG_Dolly","1633441703647599","Humira","","1633441703647599_1695642727427496",,,,,,
"HG_Dolly","1633441703647599","Humira","","1633441703647599_1695642670760835",,,,,,
"HG_Dolly","1633441703647599","Humira","","1633441703647599_1695642304094205",,,,,,
"HG_Dolly","1633441703647599","Humira","","1633441703647599_1695642237427545",,,,,,
"HG_Dolly","1633441703647599","Humira","","1633441703647599_1695640480761054",,,,,,
"HG_Dolly","1633441703647599","Humira","","1633441703647599_1695639210761181",,,,,,
"HG_Dolly","1633441703647599","Humira","","1633441703647599_1695638977427871",,,,,,
"HG_Dolly","1633441703647599","Humira","","1633441703647599_1695638810761221",,,,,,
"HG_Dolly","1633441703647599","Humira","","1633441703647599_1695638340761268",,,,,,
"HG_Dolly","1633441703647599","Humira","","1633441703647599_1695637607428008",,,,,,
"HG_Dolly","1633441703647599","Humira","","1633441703647599_1695635867428182",,,,,,
"HG_Dolly","1633441703647599","Humira","","1633441703647599_1695635597428209",,,,,,
"HG_Dolly","1633441703647599","Humira","","1633441703647599_1695635457428223",,,"tl","1695635457428223_1764920347166400","baymasal",
"HG_Dolly","1633441703647599","Humira","","1633441703647599_1695634484094987",,,,,,
"HG_Dolly","1633441703647599","Humira","","1633441703647599_1673716032953499",,,"tl","1673716032953499_1764920573833044","page loading mushkil hoo rai \nnys 1",
"HG_Dolly","1633441703647599","Humira","","1633441703647599_1673715929620176",,,,,,
"HG_Dolly","1633441703647599","Humira","","1633441703647599_1671190793206023",,,,,,
"HG_Dolly","1633441703647599","Humira","","1633441703647599_1671190653206037",,,"tr","1671190653206037_1764920903833011","zabardast yar",
"HG_Dolly","1633441703647599","Humira","","1633441703647599_1671190403206062",,,,,,
"HG_Dolly","1633441703647599","Humira","","1633441703647599_1670862706572165",,,,,,
"HG_Dolly","1633441703647599","Humira","","1633441703647599_1654170768241359",,,,,,
"HG_Dolly","1633441703647599","Humira","nl","1633441703647599_1649400992051670","Depth",,"en","1649400992051670_1764921130499655","depth always takes life",
"HG_Dolly","1633441703647599","Humira","","1633441703647599_1649398978718538",,,,,,
"HG_Dolly","1633441703647599","Humira","","1633441703647599_1649398152051954",,,,,,
"HG_Dolly","1633441703647599","Humira","pl","1633441703647599_1649397565385346","Wyting\nDil drwaza...💕",,"so","1649397565385346_1764922007166234","array maar dala zalim",
"HG_Dolly","1633441703647599","Humira","","1633441703647599_1649397122052057",,,,,,
"HG_Dolly","1633441703647599","Humira","","1633441703647599_1649396915385411",,,,,,
"HG_Dolly","1633441703647599","Humira","lt","1633441703647599_1649396542052115","rain💕",,"so","1649396542052115_1650005538657882","Muree",
"HG_Dolly","1633441703647599","Humira","lt","1633441703647599_1649396542052115","rain💕",,"da","1649396542052115_1650022645322838","Hmmm",
"HG_Dolly","1633441703647599","Humira","","1633441703647599_1649396175385485",,,"pl","1649396175385485_1764922433832858","nice",
"HG_Dolly","1633441703647599","Humira","","1633441703647599_1649396065385496",,,"sw","1649396065385496_1764922527166182","wah",
"HG_Dolly","1633441703647599","Humira","","1633441703647599_1649395585385544",,,,,,
"HG_Dolly","1633441703647599","Humira","","1633441703647599_1637086126616490",,,,,,
"HG_Dolly","1633441703647599","Humira","","1633441703647599_1637085803283189",,,"af","1637085803283189_1764922680499500","kat gai \nit was outstanding",
"HG_Dolly","1633441703647599","Humira","it","1633441703647599_1637085453283224","Classical",,,,,
"HG_Dolly","1633441703647599","Humira","","1633441703647599_1637085303283239",,,"sw","1637085303283239_1764922830499485","wah",
"HG_Dolly","1633441703647599","Humira","","1633441703647599_1637085046616598",,,,,,
"HG_Dolly","1633441703647599","Humira","af","1633441703647599_1636767916648311","book art",,"pl","1636767916648311_1647402182251551","Wow",
"HG_Dolly","1633441703647599","Humira","af","1633441703647599_1636767916648311","book art",,"sv","1636767916648311_1647479252243844","Professional ka kam professional ka kam hi hota hy",
"HG_Dolly","1633441703647599","Humira","af","1633441703647599_1636767916648311","book art",,"tl","1636767916648311_1764922910499477","kaya bat hay \nwhat a mind set",
